frequency (Hz),vertical,horizontal,axial
9129.69,0.000175907,0.000182459,5.65833e-05
9131.25,0.000255699,0.000273756,0.00013019
9132.81,0.000276315,0.000234367,0.000104047
9134.38,0.000222173,0.00019211,7.97507e-05
9135.94,9.75338e-05,0.000271339,8.07386e-05
9137.5,0.000198435,0.000214107,7.6379e-05
9139.06,0.000160712,0.000100911,0.000238992
9140.62,0.000245765,6.49766e-05,0.000194388
9142.19,0.000168996,0.00013409,0.00017214
9143.75,0.000121603,0.000204685,0.000190834
9145.31,0.000182428,0.00018531,0.00014862
9146.88,0.000177892,9.61431e-05,0.000101278
9148.44,0.000149584,1.87359e-05,0.000167662
9150,0.000161816,9.11657e-05,0.000154007
9151.56,0.00010919,0.000127408,0.000127712
9153.12,0.000192816,0.000148901,6.94202e-05
9154.69,0.00031037,9.64867e-05,0.000104175
9156.25,0.000243149,0.000133093,0.000183043
9157.81,0.000161329,0.000168685,0.000162224
9159.38,0.000173095,9.89295e-05,0.000140282
9160.94,0.000279905,0.000171318,0.000135502
9162.5,0.000356477,0.000171852,0.00011507
9164.06,0.000203414,9.50881e-05,0.000113865
9165.62,0.00023483,0.000153643,0.000120577
9167.19,0.000231167,0.000213032,0.000165154
9168.75,0.000165741,0.000224904,0.000179153
9170.31,0.000266789,0.000152128,0.000132173
9171.88,0.000245412,6.53727e-05,7.17417e-05
9173.44,0.000207433,9.88768e-05,6.99281e-05
9175,0.000150234,6.79803e-05,0.000177305
9176.56,0.000127885,7.34747e-05,0.00011917
9178.12,7.97695e-05,8.05516e-05,7.53086e-05
9179.69,0.000175995,4.86503e-05,0.000105464
9181.25,0.000175554,0.000129979,0.000127316
9182.81,0.000201861,0.00013969,0.000144551
9184.38,0.000132694,0.000105541,0.000184892
9185.94,0.000309204,0.000172188,0.000197313
9187.5,0.000273904,0.000156878,0.000199119
9189.06,0.000120275,0.000155291,8.96494e-05
9190.62,0.000235104,0.000102245,0.000153366
9192.19,0.000193789,9.82005e-05,8.56577e-05
9193.75,0.000210953,0.000110068,7.97067e-05
9195.31,0.00023469,0.000100986,8.66311e-05
9196.88,0.000233258,6.73186e-05,0.000103748
9198.44,0.000244849,0.000115865,7.03674e-05
9200,0.00022435,0.000182606,0.000214432
9201.56,0.000176181,0.000139713,0.000223311
9203.12,0.000172804,0.000226078,0.000148301
9204.69,0.0001147,0.000175685,7.91102e-05
9206.25,0.00014898,0.000200392,9.43248e-05
9207.81,0.000182193,0.00012714,0.000109974
9209.38,0.000172168,9.05009e-05,0.000140321
9210.94,0.000189201,8.40533e-05,0.000154093
9212.5,0.000225759,0.000140621,8.44858e-05
9214.06,0.000129944,0.000163953,7.84965e-05
9215.62,0.000145752,0.000153598,8.06963e-05
9217.19,0.000107117,0.000186366,0.000131769
9218.75,0.000150621,0.000221121,0.000168718
9220.31,0.000240977,0.000109666,0.000137704
9221.88,0.000160522,0.000111862,0.000177718
9223.44,0.000159866,0.000111329,0.000171304
9225,0.000118803,9.11842e-05,0.000141823
9226.56,0.000100353,0.000146195,0.000121677
9228.12,0.000127297,0.000173492,0.000120839
9229.69,0.000279356,0.000223692,8.10332e-05
9231.25,0.000271149,0.00021911,8.72392e-05
9232.81,0.000179312,0.000140771,0.000155172
9234.38,2.59653e-05,7.04162e-05,0.000140977
9235.94,9.97389e-05,3.40728e-05,0.000144185
9237.5,0.000152822,0.000161716,0.000240953
9239.06,0.00019808,0.00018338,0.000131242
9240.62,0.000164955,0.000146579,6.54625e-05
9242.19,0.000108685,0.000123163,3.03699e-05
9243.75,0.00013101,0.000170333,0.000141529
9245.31,0.000171123,0.000168141,0.000199889
9246.88,0.000134691,0.000205203,0.000221159
9248.44,0.000154129,0.000249785,0.000185091
9250,0.00019734,8.83523e-05,0.000116937
9251.56,0.000282366,0.000252193,0.000125792
9253.12,0.000280358,0.000336685,8.55985e-05
9254.69,0.000213431,0.000145781,6.6686e-05
9256.25,0.000213598,0.000154831,0.000132233
9257.81,0.000142323,0.000147713,0.000114759
9259.38,0.000191386,0.000169987,0.000134453
9260.94,0.000191145,0.000256827,0.000221553
9262.5,0.000150906,0.000193121,0.000233777
9264.06,0.00016083,0.00013861,0.0002109
9265.62,0.000225562,0.000150583,0.000233151
9267.19,0.000228219,0.000121821,9.24576e-05
9268.75,0.000250552,0.000112918,7.96444e-05
9270.31,0.000286804,9.11685e-05,7.85278e-05
9271.88,0.000243129,0.000105631,0.000176322
9273.44,0.00027557,9.12824e-05,0.000203028
9275,0.000265654,0.000158332,9.4318e-05
9276.56,0.000240814,0.000237961,0.000128215
9278.12,0.000187678,0.000115983,0.000139196
9279.69,0.000268308,0.000201672,0.000106073
9281.25,0.000249112,0.000264412,0.000131734
9282.81,0.000197441,0.000170238,0.000151134
9284.38,0.000257858,0.000210979,9.56145e-05
9285.94,0.000266822,0.000222042,9.28816e-05
9287.5,0.000161256,0.000241404,8.43409e-05
9289.06,8.43868e-05,0.000261821,8.19516e-05
9290.62,0.000173043,0.000198634,0.000117334
9292.19,0.000137321,0.000135491,0.000131308
9293.75,0.000101245,0.00011356,0.000117545
9295.31,0.000142223,0.000156797,0.00011247
9296.88,0.00013586,0.000172573,0.000124113
9298.44,0.0001501,0.00019009,6.04439e-05
9300,0.000214834,0.000108,4.75526e-05
9301.56,0.000112255,0.000132128,0.000127634
9303.12,0.000132562,0.000193504,0.000121068
9304.69,0.000282313,0.000208589,0.00010902
9306.25,0.000228529,0.00019409,0.000101827
9307.81,0.000223281,0.000180764,0.000136501
9309.38,0.000203207,0.000158952,0.000192022
9310.94,0.000143651,0.0002188,0.000128617
9312.5,0.000101921,0.000178509,4.52904e-05
9314.06,0.000255446,8.57182e-05,0.000130677
9315.62,0.000247062,0.000165,0.000165311
9317.19,0.000425934,0.000165865,0.000180272
9318.75,0.000312856,0.000158534,0.000121955
9320.31,0.000199384,0.000148988,6.43062e-05
9321.88,0.000109974,8.27302e-05,2.33344e-05
9323.44,6.90987e-05,0.000137659,9.4679e-05
9325,8.7044e-05,0.000136728,0.000163822
9326.56,0.000108228,0.000155451,0.000175182
9328.12,0.000127137,0.000130204,0.000121941
9329.69,0.000213296,0.000126544,0.000148157
9331.25,0.00013261,0.000108487,0.000130844
9332.81,0.000122538,0.000105206,7.91836e-05
9334.38,0.00024143,0.000117461,0.000124167
9335.94,0.000236118,0.000154483,7.8033e-05
9337.5,0.000145558,9.54025e-05,8.76226e-05
9339.06,8.15882e-05,0.000130526,5.19293e-05
9340.62,0.000210181,6.36268e-05,4.18638e-05
9342.19,0.000116124,0.000123036,6.91084e-05
9343.75,0.000244074,0.000180608,8.3524e-05
9345.31,0.000327548,7.68618e-05,0.000112378
9346.88,0.000255111,8.99634e-05,0.000176502
9348.44,0.000147687,9.7128e-05,0.000151935
9350,0.000246165,0.000165757,0.000143705
9351.56,0.00024537,0.000156128,0.000153865
9353.12,9.91446e-05,5.33904e-05,7.15694e-05
9354.69,0.000115939,0.000127329,8.97883e-05
9356.25,0.000116639,0.00017278,9.89196e-05
9357.81,0.000112102,0.000138823,5.79135e-05
9359.38,0.000170294,0.000121977,6.50455e-05
9360.94,0.000279655,5.96577e-05,4.90326e-05
9362.5,0.000184355,0.000126351,0.000133384
9364.06,9.62073e-05,0.000142496,0.000163637
9365.62,0.000117566,0.000170519,0.000126906
9367.19,0.000116399,0.000202905,0.00012649
9368.75,8.62153e-05,0.000201436,0.000194646
9370.31,0.00011817,0.000225664,0.000111475
9371.88,8.96671e-05,0.000209153,8.59663e-05
9373.44,0.000116409,0.000169521,0.000112408
9375,0.000170047,7.70638e-05,0.000156243
9376.56,0.000205809,7.96567e-05,0.000169241
9378.12,0.000221646,0.000109884,0.000111119
9379.69,0.000104961,0.000110321,0.000129305
9381.25,0.00021066,7.23973e-05,0.000149566
9382.81,0.000148085,5.49231e-05,0.000187766
9384.38,0.000135168,6.96813e-05,0.000190466
9385.94,0.00012012,6.26572e-05,0.000149381
9387.5,7.00777e-05,6.25065e-05,0.000230748
9389.06,0.000164307,0.000101904,0.00023929
9390.62,0.000282639,0.00016555,0.00020104
9392.19,0.000284537,0.000124972,0.000146767
9393.75,0.00021041,0.000127354,0.000102476
9395.31,0.000124193,0.00015462,8.00005e-05
9396.88,0.000148633,0.000108163,0.000108016
9398.44,0.000184723,7.92493e-05,0.000121926
9400,0.000194472,0.00013025,7.56876e-05
9401.56,0.000170341,9.57262e-05,0.000123271
9403.12,0.000212207,8.83112e-05,0.000173401
9404.69,0.000183543,0.00013694,0.000213088
9406.25,0.000141368,0.000218686,0.000234335
9407.81,0.000134404,0.00010828,0.000146767
9409.38,0.000158389,0.000103512,0.000125815
9410.94,0.000107507,0.000156539,6.36639e-05
9412.5,0.000113358,0.000134245,5.28231e-05
9414.06,0.000193074,0.000187614,0.000100366
9415.62,0.000252892,0.000115562,0.000157157
9417.19,0.000191075,0.000163845,0.000206229
9418.75,0.000124978,0.000179421,9.78985e-05
9420.31,0.000117524,0.000113738,0.000165761
9421.88,0.000140512,4.38617e-05,0.000182001
9423.44,0.000190973,5.94385e-05,0.000138811
9425,9.26174e-05,0.000138509,5.50057e-05
9426.56,0.000129126,0.000190091,7.55896e-05
9428.12,0.000110677,0.000162404,5.69302e-05
9429.69,0.000166413,0.000200624,0.000109438
9431.25,0.000122336,0.000302746,0.000144356
9432.81,4.86694e-05,0.000272181,0.000155307
9434.38,0.000146233,0.000129724,6.7998e-05
9435.94,0.00012887,0.000116383,6.0973e-05
9437.5,0.000250861,9.41331e-05,0.000120253
9439.06,0.000227867,0.000124699,9.88047e-05
9440.62,0.000127675,0.000136915,0.00012235
9442.19,9.6112e-05,0.000128301,8.21301e-05
9443.75,0.000155757,0.000132546,0.000178228
9445.31,0.000147968,0.000120837,0.000172689
9446.88,0.000110364,8.57184e-05,0.000122522
9448.44,8.02162e-05,0.000177056,0.000180528
9450,9.53656e-05,0.000103259,0.000231135
9451.56,0.000238101,0.000140086,0.000213956
9453.12,0.000224885,0.000118283,0.000158075
9454.69,0.00015467,0.000113488,0.000163599
9456.25,0.000127468,0.000167673,0.000124255
9457.81,0.000110162,0.000148851,9.52539e-05
9459.38,0.000169818,9.78185e-05,0.000176528
9460.94,0.000195264,6.69956e-05,0.000155818
9462.5,0.000275405,0.000208471,7.80023e-05
9464.06,0.000138469,0.000209033,6.70678e-05
9465.62,0.000109175,0.000143171,4.49246e-05
9467.19,0.000132841,0.000121586,7.78565e-05
9468.75,0.000202427,9.20821e-05,9.7032e-05
9470.31,0.000194049,0.000156602,0.000146994
9471.88,0.000255235,0.000153006,0.000139381
9473.44,0.000179093,0.000190657,0.000101724
9475,0.000207237,0.00015484,8.67785e-05
9476.56,0.000265764,0.000147425,0.000131827
9478.12,0.00029141,0.000163712,4.88723e-05
9479.69,0.000193964,0.00011508,0.000183626
9481.25,0.000114709,0.000116973,0.000189328
9482.81,0.000119859,0.000147381,0.000114038
9484.38,0.000167278,0.000122124,8.07085e-05
9485.94,0.000137355,0.000149482,0.000122694
9487.5,0.000209187,0.000153267,7.74057e-05
9489.06,5.43228e-05,0.000195323,0.000140093
9490.62,0.000173249,0.000205589,0.000162156
9492.19,0.000147371,0.000133463,0.000125613
9493.75,0.000169413,7.56278e-05,0.000123105
9495.31,0.000270285,5.4891e-05,0.000132232
9496.88,0.000348519,0.000147512,0.000116746
9498.44,0.000181021,0.000216971,0.000127601
9500,0.000279988,0.000135795,0.000140398
9501.56,0.000198344,0.000143146,0.000121571
9503.12,0.000184019,0.000133123,1.84219e-05
9504.69,0.000100941,0.000177551,0.000120745
9506.25,0.000145564,7.82986e-05,0.000165472
9507.81,0.000249992,9.72692e-05,0.000164852
9509.38,0.000141491,0.000163233,0.000161799
9510.94,0.00012453,0.000155273,6.65476e-05
9512.5,0.000125186,0.000142874,0.000115544
9514.06,0.000172577,0.000136564,0.000204961
9515.62,0.000129651,0.000121734,0.000170826
9517.19,0.000221128,0.000118494,0.000172955
9518.75,0.000212511,9.64405e-05,0.000181218
9520.31,0.00014374,0.000106143,4.17425e-05
9521.88,0.000190084,0.000141707,0.000144199
9523.44,8.54551e-05,0.00017614,0.000205242
9525,0.000168693,0.000276748,0.000194139
9526.56,0.000169548,0.000145404,9.54297e-05
9528.12,0.000124988,0.000123537,9.80566e-05
9529.69,9.64207e-05,0.000148722,0.000145903
9531.25,0.000119831,0.000111637,0.000148452
9532.81,8.59735e-05,0.000126583,9.01139e-05
9534.38,0.000170931,0.000126561,7.23824e-05
9535.94,0.000148322,0.000120483,0.000122589
9537.5,0.000180103,0.0001159,0.000177596
9539.06,0.000234758,0.000140716,0.000200925
9540.62,0.000249415,0.000132214,0.000184803
9542.19,0.000212831,0.000137694,0.000106374
9543.75,0.000242954,0.000124957,4.95178e-05
9545.31,0.000226716,9.35851e-05,9.01767e-05
9546.88,0.000133566,0.000151405,0.000122573
9548.44,0.00010313,9.6993e-05,0.000141834
9550,0.000166612,9.89214e-05,7.96609e-05
9551.56,0.000111275,7.71985e-05,7.41051e-05
9553.12,0.000115553,0.000114907,8.8836e-05
9554.69,0.000124326,0.000116479,9.04741e-05
9556.25,0.000158721,0.000113799,0.000161087
9557.81,0.000175836,0.000191568,0.000133716
9559.38,0.000113962,0.000192502,9.47868e-05
9560.94,0.000173269,8.52068e-05,0.000114328
9562.5,0.000317445,6.57346e-05,0.000118722
9564.06,0.000188311,9.63114e-05,0.000138976
9565.62,0.000125502,9.00899e-05,8.78221e-05
9567.19,0.000135338,0.000133494,2.31831e-05
9568.75,0.000234422,0.000125406,3.68174e-05
9570.31,0.000176725,9.59748e-05,4.57151e-05
9571.88,0.000118253,0.000117409,0.000170359
9573.44,6.72097e-05,0.000147729,0.00022383
9575,0.000121283,0.000157756,0.000179466
9576.56,0.000144359,0.000208322,0.000140635
9578.12,0.000158529,0.000170515,9.95856e-05
9579.69,0.000210123,8.88387e-05,9.85454e-05
9581.25,0.000216288,8.18576e-05,8.29275e-05
9582.81,0.000215456,9.80607e-05,5.33694e-05
9584.38,0.000161614,0.000169585,9.92411e-05
9585.94,0.000118536,0.000126942,9.00166e-05
9587.5,0.000209309,0.000165353,9.57758e-05
9589.06,0.000193481,0.000134942,0.000107537
9590.62,0.0001243,0.000133,0.000122059
9592.19,0.000197277,8.47043e-05,0.000158332
9593.75,0.000231759,9.33719e-05,7.73261e-05
9595.31,0.000187156,0.000120285,6.5698e-05
9596.88,0.000226642,0.00015026,7.78027e-05
9598.44,0.000196426,0.000108546,0.000173351
9600,0.000106849,0.000105339,0.00020544
9601.56,0.000107349,2.82943e-05,0.000151883
9603.12,0.000192334,0.000107011,0.000128571
9604.69,0.000317507,0.000110489,0.000101699
9606.25,0.000289456,0.000123779,0.000166564
9607.81,0.000232569,0.000152162,0.000193588
9609.38,0.00015522,0.000152085,0.00019514
9610.94,6.93364e-05,0.000151224,0.000107234
9612.5,0.000143389,0.000199179,7.01984e-05
9614.06,0.000173846,0.000207128,9.98523e-05
9615.62,0.0001797,0.000164035,0.000103049
9617.19,0.000179998,0.00017168,5.32379e-05
9618.75,0.000188127,7.72095e-05,0.00010014
9620.31,0.000146415,9.35753e-05,6.21847e-05
9621.88,0.000204867,0.000102706,0.000133611
9623.44,0.000147926,0.00010368,0.000150055
9625,7.4625e-05,8.42646e-05,0.00015004
9626.56,0.000177474,7.2049e-05,8.20862e-05
9628.12,0.000183658,9.39354e-05,5.48014e-05
9629.69,0.000142894,9.21935e-05,5.74446e-05
9631.25,0.000175308,3.84073e-05,0.00014925
9632.81,0.000184656,9.49047e-05,0.000162729
9634.38,8.19898e-05,0.000110262,0.000105493
9635.94,0.000109609,0.000140817,0.000128324
9637.5,0.000178505,0.000136757,0.000169483
9639.06,0.00018713,6.66003e-05,0.00011857
9640.62,7.83037e-05,0.000118244,0.000183707
9642.19,0.000161212,7.73423e-05,0.000221948
9643.75,0.000184656,6.74262e-05,0.000157397
9645.31,0.000189018,0.000137819,0.000110021
9646.88,0.000134264,0.000147892,0.000153256
9648.44,0.000130354,7.80939e-05,0.000101566
9650,0.000126662,0.000121528,4.9516e-05
9651.56,8.59604e-05,0.000162981,7.06818e-05
9653.12,0.000133486,0.000138827,7.0009e-05
9654.69,0.000178279,0.000118114,0.000134339
9656.25,0.00016208,0.000104626,0.000123285
9657.81,0.000185471,0.00014931,0.000117259
9659.38,0.000249931,0.000128139,0.000181674
9660.94,0.000308492,8.13582e-05,8.49952e-05
9662.5,0.000221512,0.000146049,7.93198e-05
9664.06,0.000164684,0.000136249,8.46645e-05
9665.62,8.27346e-05,7.7828e-05,0.000161486
9667.19,0.00015117,5.93312e-05,0.000142492
9668.75,0.000116185,0.000100067,0.000114055
9670.31,0.000100609,0.000102992,0.000150072
9671.88,5.07505e-05,0.00017649,0.000180014
9673.44,0.000103051,0.000145965,0.000144677
9675,8.57618e-05,7.9699e-05,0.000119613
9676.56,0.000150865,8.53275e-05,0.000129963
9678.12,0.000315861,6.01438e-05,0.000142452
9679.69,0.000184933,6.93117e-05,0.000154742
9681.25,0.00017486,6.37179e-05,0.000155432
9682.81,9.16338e-05,0.000136323,0.000167543
9684.38,0.000199065,0.000107169,0.000117803
9685.94,0.000213991,6.65459e-05,0.000180431
9687.5,0.000119859,0.000125551,0.000219307
9689.06,0.000240954,8.15783e-05,0.000152881
9690.62,0.000218709,0.000112649,5.69907e-05
9692.19,0.000103232,0.000116596,0.000113955
9693.75,6.35021e-05,0.000101801,0.000157565
9695.31,4.00572e-05,4.33151e-05,0.000182366
9696.88,6.36098e-05,9.73346e-05,0.00011434
9698.44,3.30171e-05,0.000132628,0.00011192
9700,0.000135846,9.65991e-05,6.38594e-05
9701.56,0.000149212,0.000141941,0.000128532
9703.12,0.000166838,0.000151175,0.000101618
9704.69,9.00895e-05,9.06514e-05,8.35145e-05
9706.25,0.000120063,9.67205e-05,0.000101424
9707.81,0.000141377,8.58569e-05,9.47447e-05
9709.38,0.000146463,3.61358e-05,0.000120722
9710.94,0.000275332,0.000116204,0.000115189
9712.5,0.00034742,0.000111422,0.000136056
9714.06,0.00029631,4.69493e-05,0.000102913
9715.62,0.000209578,0.000124001,0.00013224
9717.19,0.000166799,0.000146408,9.48789e-05
9718.75,0.000132071,0.000121231,0.000162076
9720.31,9.85359e-05,0.000159112,0.000109043
9721.88,0.000268236,0.000169263,0.000110617
9723.44,0.000240116,0.000185951,0.00011415
9725,9.93421e-05,0.000162823,0.000183557
9726.56,0.000175808,0.000100231,0.000151691
9728.12,0.000195555,0.000117995,8.95896e-05
9729.69,0.000139397,0.000129788,0.000153242
9731.25,4.88657e-05,8.89461e-05,0.000156311
9732.81,7.63028e-05,7.97349e-05,0.000141006
9734.38,4.87525e-05,0.000113686,6.79294e-05
9735.94,0.00017056,0.000228561,0.000116538
9737.5,0.000123031,0.000163037,0.000184071
9739.06,0.000116899,0.000139424,0.000124503
9740.62,0.000145509,0.000187843,0.000129796
9742.19,0.000178768,0.000180464,0.000174222
9743.75,0.000188727,0.00020579,0.000202177
9745.31,0.000102652,0.000258045,0.000169545
9746.88,8.4682e-05,0.000214024,7.46774e-05
9748.44,0.000107136,0.000133213,0.000133856
9750,9.90744e-05,0.000144584,0.000113718
9751.56,0.000148578,9.24613e-05,0.000134301
9753.12,0.000252254,0.000175428,0.000102204
9754.69,0.000265487,0.000212505,0.00014034
9756.25,0.000162476,0.000207954,0.00011183
9757.81,0.000168475,0.000165965,0.000134532
9759.38,0.000158351,5.82258e-05,0.000187749
9760.94,0.000191725,6.75445e-05,0.000128279
9762.5,0.000231106,0.00015059,9.12025e-05
9764.06,0.000120297,8.81281e-05,0.000126871
9765.62,2.99114e-05,4.84001e-05,8.89007e-05
9767.19,0.000107316,2.11999e-05,0.000188807
9768.75,8.88937e-05,8.56739e-05,0.000271557
9770.31,0.000117478,0.000138001,0.00022141
9771.88,0.000158618,0.000193385,0.000111997
9773.44,0.000220685,0.000186988,5.04458e-05
9775,0.000207813,0.000126749,0.000103571
9776.56,0.000116962,0.000100238,0.000119785
9778.12,0.000141481,7.13607e-05,7.30837e-05
9779.69,0.000159808,9.13194e-05,0.000122081
9781.25,0.000129923,0.000159096,0.000121444
9782.81,0.000197869,0.000113568,8.30315e-05
9784.38,0.000216541,5.33231e-05,0.000133727
9785.94,0.000161667,0.000114411,9.65956e-05
9787.5,0.000128978,6.44865e-05,8.00941e-05
9789.06,6.559e-05,4.5732e-05,0.000115231
9790.62,0.000129081,0.000139092,0.000120075
9792.19,5.94021e-05,0.000201312,5.41504e-05
9793.75,0.00013225,0.000114349,6.09264e-05
9795.31,0.000170137,0.000106158,3.56729e-05
9796.88,8.94873e-05,0.000151178,7.23281e-05
9798.44,9.65098e-05,0.000200889,9.93512e-05
9800,0.000235713,0.000134746,5.27171e-05
9801.56,0.000375145,6.99422e-05,4.44565e-05
9803.12,0.000323951,5.76614e-05,0.000126712
9804.69,0.000148276,0.000110345,0.000171858
9806.25,0.000120405,0.000141075,9.57094e-05
9807.81,0.000101492,0.000147379,9.93339e-05
9809.38,0.000105479,0.000143314,0.000126969
9810.94,0.000118569,0.00015472,0.000111046
9812.5,0.000109594,0.000130368,9.025e-05
9814.06,9.85814e-05,0.000122477,0.000124471
9815.62,0.000158188,0.000121361,0.000152213
9817.19,0.000155057,0.000188325,0.000145825
9818.75,0.000179521,0.000102127,0.000148413
9820.31,0.000214723,8.90906e-05,0.000139957
9821.88,0.000226051,6.99358e-05,0.000183092
